"bathy" "bathyrms" "slope" "aspect" "longitude" "latitude"
"420" -1617 621.545532227 86.7596282959 167.675079346 241.5 31.25
"421" -1384 537.581298828 93.0634078979 196.310150146 241.25 31.25
"422" -2336 1076.51062012 90.8809051514 224.511672974 241 31.25
"423" -3641.25 183.566604614 23.8236045837 217.607208252 240.75 31.25
"424" -3669 35.8486175537 12.8392705917 152.619277954 240.5 31.25
"425" -3707.625 62.0664100647 16.0138378143 231.811401367 240.25 31.25
"426" -3794.625 25.2736034393 15.1653766632 244.593795776 240 31.25
"427" -3875 65.0684509277 17.9997005463 200.18862915 239.75 31.25
"428" -3859 39.9911193848 18.011674881 175.002456665 239.5 31.25
"429" -3905 70.5964126587 20.9107494354 214.754928589 239.25 31.25
"430" -3927 104.231742859 26.4953155518 157.192733765 239 31.25
"431" -3888.5 47.519657135 23.6039123535 204.923080444 238.75 31.25
"432" -3987.625 57.0163230896 19.6652698517 242.348220825 238.5 31.25
"433" -4067.25 75.9884414673 27.5572605133 166.66557312 238.25 31.25
"434" -4075.5 318.487884521 47.1091537476 182.436004639 238 31.25
"435" -4069.5 275.922607422 62.9223251343 213.279708862 237.75 31.25
"436" -4075 191.259262085 52.0080757141 212.838928223 237.5 31.25
"437" -4081.875 63.0066261292 40.5010948181 152.309463501 237.25 31.25
"438" -4092 66.925201416 32.1730041504 210.213317871 237 31.25
"439" -4089 91.2401580811 21.2760810852 225.005645752 236.75 31.25
"440" -4101.5 48.1961479187 17.3080101013 213.351409912 236.5 31.25
"441" -4104.375 129.921264648 22.1416721344 195.589294434 236.25 31.25
"442" -4136.125 41.2946014404 19.8415393829 194.861831665 236 31.25
"443" -4133 62.1211891174 21.8392601013 175.57131958 235.75 31.25
"444" -4143 172.655914307 34.347366333 198.198959351 235.5 31.25
"445" -4201.25 200.880233765 47.5715789795 198.833343506 235.25 31.25
"446" -4236 354.42767334 32.7869491577 174.781066895 235 31.25
"447" -4181.25 229.513565063 26.3095264435 215.306640625 234.75 31.25
"448" -4262.5 64.4392242432 18.6259460449 238.317489624 234.5 31.25
"449" -4295 76.122543335 18.4061908722 164.477279663 234.25 31.25
"450" -4278.375 210.952102661 36.8373603821 185.751907349 234 31.25
"451" -4269.75 207.754486084 32.0494155884 184.626144409 233.75 31.25
"452" -4262 48.8317222595 19.3021125793 163.416809082 233.5 31.25
"453" -4240.5 63.3519096375 21.4762039185 147.461044312 233.25 31.25
"454" -4200.5 133.07119751 29.7803134918 147.967834473 233 31.25
"455" -4196.5 210.526275635 35.4493026733 187.572097778 232.75 31.25
"456" -4234.375 149.636703491 46.1724700928 220.231079102 232.5 31.25
"457" -4286 99.5158691406 34.6441307068 188.738494873 232.25 31.25
"458" -4308.5 173.973464966 33.3793296814 172.087371826 232 31.25
"459" -4361 80.713973999 20.3037643433 182.462966919 231.75 31.25
"460" -4389 57.8709831238 18.9096698761 199.844787598 231.5 31.25
"461" -4411.125 53.0127563477 18.5795021057 201.143692017 231.25 31.25
"462" -4441.5 112.433830261 20.1686325073 176.797973633 231 31.25
"463" -4458 57.6619796753 17.03972435 182.550643921 230.75 31.25
"464" -4456 200.94581604 23.3779029846 211.475906372 230.5 31.25
"465" -4542 58.8255157471 18.0129165649 189.682525635 230.25 31.25
"466" -4578 45 18.1002826691 181.972412109 230 31.25
"467" -4642.75 126.256271362 26.5265827179 203.860443115 229.75 31.25
"468" -4684 115.278175354 30.2130355835 180.753845215 229.5 31.25
"469" -4636.5 146.823913574 30.7199077606 175.8724823 229.25 31.25
"470" -4559.75 98.1399230957 26.7187690735 158.456665039 229 31.25
"471" -4596 83.7253112793 20.5915737152 181.311416626 228.75 31.25
"472" -4626 71.9874343872 24.5425739288 196.588241577 228.5 31.25
"473" -4716.5 174.692123413 32.2671928406 200.909255981 228.25 31.25
"474" -4751 225.853378296 38.2695388794 167.736968994 228 31.25
"475" -4734.125 87.3786468506 30.619972229 185.449905396 227.75 31.25
"476" -4677.75 148.745178223 33.3848152161 169.695999146 227.5 31.25
"477" -4653 105.420646667 44.0181503296 198.567749023 227.25 31.25
"478" -4685 128.146682739 43.3887939453 229.716674805 227 31.25
"479" -4688.5 99.5858230591 38.2782669067 210.552871704 226.75 31.25
"480" -4668 87.4317703247 39.9568595886 165.71572876 226.5 31.25
"481" -4671 67.2423477173 21.4131679535 232.30607605 226.25 31.25
"482" -4706 42.9387931824 14.9543457031 182.580978394 226 31.25
"483" -4691 51.3028869629 16.5755958557 141.785354614 225.75 31.25
"484" -4646 70.1461105347 30.7914447784 138.825119019 225.5 31.25
"485" -4610 169.195571899 52.8662452698 160.146560669 225.25 31.25
"486" -4688.25 127.561790466 54.3059501648 227.237930298 225 31.25
"487" NA NA NA NA 245 31.5
"488" NA NA NA NA 244.75 31.5
"489" NA NA NA NA 244.5 31.5
"490" NA NA NA NA 244.25 31.5
"491" NA NA NA NA 244 31.5
"492" NA NA NA NA 243.75 31.5
"493" NA NA NA NA 243.5 31.5
"494" -381 349.245117188 49.892829895 238.379989624 243.25 31.5
"495" -1202.5 130.827880859 54.1456069946 236.033340454 243 31.5
"496" -1351.25 353.222045898 53.9394950867 180 242.75 31.5
"497" -1476.125 348.176177979 52.3873062134 200.698394775 242.5 31.5
"498" -1874.5 251.433868408 48.4885635376 210.707168579 242.25 31.5
"499" -1614.5 396.251251221 72.3880157471 139.843719482 242 31.5
"500" -1492 428.302642822 75.0616531372 204.135620117 241.75 31.5
"501" -1857 472.767852783 73.4315109253 119.183120728 241.5 31.5
"502" -1296.125 443.580047607 74.1687240601 100.290374756 241.25 31.5
"503" -1300.5 346.323486328 93.4589004517 213.347885132 241 31.5
"504" -2021.25 928.401000977 92.4114608765 224.958282471 240.75 31.5
"505" -3656.5 243.846069336 28.1788654327 228.531906128 240.5 31.5
"506" -3732 173.941970825 16.5794830322 221.889648438 240.25 31.5
"507" -3798 66.0695953369 13.4420261383 209.542480469 240 31.5
"508" -3949.75 40.9278755188 12.5135602951 232.81161499 239.75 31.5
"509" -3947 72.6255187988 15.3118362427 193.09413147 239.5 31.5
"510" -3927.125 72.6666030884 21.9268760681 131.176010132 239.25 31.5
"511" -3836.25 68.8774719238 22.8855381012 183.173355103 239 31.5
"512" -3861 67.6806640625 19.8942699432 228.010101318 238.75 31.5
"513" -3984 78.8515167236 26.7138748169 230.647445679 238.5 31.5
"514" -4048 114.299255371 35.6253204346 171.37437439 238.25 31.5
"515" -4044.875 118.705825806 44.7781524658 171.803009033 238 31.5
"516" -3993.5 295.709869385 70.8969802856 195.495880127 237.75 31.5
"517" -3968 203.386886597 65.0568237305 195.548812866 237.5 31.5
"518" -4066.25 108.337814331 38.6811676025 214.515563965 237.25 31.5
"519" -4100.5 50.3831710815 28.0154418945 220.162689209 237 31.5
"520" -4108.5 121.663490295 23.2010746002 225.278442383 236.75 31.5
"521" -4100.5 47.5485229492 21.3000469208 202.263763428 236.5 31.5
"522" -4127.5 117.075843811 31.0085964203 205.765701294 236.25 31.5
"523" -4157.375 81.4024429321 31.6414909363 181.83303833 236 31.5
"524" -4165 120.68183136 27.9940052032 185.027862549 235.75 31.5
"525" -4224.5 240.150268555 33.0807189941 223.337005615 235.5 31.5
"526" -4232.375 204.482559204 46.3691482544 193.366088867 235.25 31.5
"527" -4240 191.383636475 48.2402496338 149.089920044 235 31.5
"528" -4171.5 358.295257568 34.8504295349 209.230728149 234.75 31.5
"529" -4246.5 94.9428787231 21.0834960938 225.291702271 234.5 31.5
"530" -4285.5 46.2616539001 20.0102920532 202.497360229 234.25 31.5
"531" -4323.5 87.3888168335 27.8647289276 178.15574646 234 31.5
"532" -4284.75 143.127700806 31.9618453979 176.246261597 233.75 31.5
"533" -4274 107.109428406 19.9873218536 157.679779053 233.5 31.5
"534" -4268.75 119.313468933 22.2781925201 132.667114258 233.25 31.5
"535" -4214.25 115.311805725 26.1004142761 149.541137695 233 31.5
"536" -4251 91.3673477173 21.5229492188 208.501159668 232.75 31.5
"537" -4326 107.048530579 28.6127357483 208.501159668 232.5 31.5
"538" -4301.25 159.494735718 39.5665016174 182.832305908 232.25 31.5
"539" -4290 317.510009766 41.5002098083 175.910324097 232 31.5
"540" -4277 83.0569000244 22.6356620789 174.903823853 231.75 31.5
"541" -4295 75.5946044922 20.2655487061 198.42741394 231.5 31.5
"542" -4325.625 61.6031761169 20.8080940247 207.91192627 231.25 31.5
"543" -4340 83.9733047485 22.4165878296 176.80947876 231 31.5
"544" -4386.375 58.059135437 16.7591094971 216.570281982 230.75 31.5
"545" -4427.25 46.0797843933 15.6062402725 240.766311646 230.5 31.5
"546" -4529.125 46.7021713257 17.5712623596 244.852920532 230.25 31.5
"547" -4571.375 86.045715332 17.666967392 190.305984497 230 31.5
"548" -4626 123.481948853 30.0613288879 171.110153198 229.75 31.5
"549" -4638 121.113899231 31.2083263397 146.292694092 229.5 31.5
"550" -4595.5 92.5467147827 28.6637477875 147.614990234 229.25 31.5
"551" -4552.5 66.5409317017 22.9652347565 150.570907593 229 31.5
"552" -4545.5 74.9496459961 25.6887226105 174.498428345 228.75 31.5
"553" -4554 70.5082778931 26.2695713043 178.201370239 228.5 31.5
"554" -4578 86.3691864014 32.2823905945 194.862258911 228.25 31.5
"555" -4598 154.847488403 48.1329040527 185.763153076 228 31.5
"556" -4601.5 113.229675293 35.1066131592 179.196975708 227.75 31.5
"557" -4624 125.628067017 28.80427742 191.946807861 227.5 31.5
"558" -4635.5 94.4151535034 33.0507049561 208.450241089 227.25 31.5
"559" -4690.5 67.962638855 28.6419200897 233.017456055 227 31.5
"560" -4708.25 102.648376465 30.1682300568 188.721862793 226.75 31.5
"561" -4671 90.6104431152 28.9419994354 190.134216309 226.5 31.5
"562" -4684 40.7407035828 17.8333244324 225.865188599 226.25 31.5
"563" -4684.5 47.6027297974 12.7821044922 121.406745911 226 31.5
"564" -4663 27.5789813995 12.5464992523 138.648834229 225.75 31.5
"565" -4636.5 153.255264282 23.7119884491 146.883255005 225.5 31.5
"566" -4613.5 170.143341064 49.106098175 185.117034912 225.25 31.5
"567" -4702.625 138.157043457 62.0026168823 155.384933472 225 31.5
"568" NA NA NA NA 245 31.75
"569" NA NA NA NA 244.75 31.75
"570" NA NA NA NA 244.5 31.75
"571" NA NA NA NA 244.25 31.75
"572" NA NA NA NA 244 31.75
"573" NA NA NA NA 243.75 31.75
"574" NA NA NA NA 243.5 31.75
"575" -288.5 209.021118164 52.7640342712 213.302993774 243.25 31.75
"576" -1115 217.466918945 35.7340812683 245.823440552 243 31.75
"577" -1292.25 101.241836548 20.3958625793 224.18019104 242.75 31.75
"578" -1410.25 178.849136353 39.1726951599 230.595413208 242.5 31.75
"579" -1559.875 326.03704834 63.1051368713 227.270126343 242.25 31.75
"580" -1586.375 258.636657715 73.9877700806 104.301132202 242 31.75
"581" -1477 126.243453979 52.7216796875 169.807235718 241.75 31.75
"582" -1592.5 303.668945312 51.6715278625 187.697341919 241.5 31.75
"583" -1488.5 391.593780518 67.575340271 132.182983398 241.25 31.75
"584" -1488.5 204.72013855 67.5765838623 199.394378662 241 31.75
"585" -1695 247.226196289 84.9294662476 228.481750488 240.75 31.75
"586" -2711.5 763.062683105 83.2015686035 226.414093018 240.5 31.75
"587" -3659 143.857437134 27.5563316345 224.075622559 240.25 31.75
"588" -3750.125 167.680480957 21.4187755585 227.735534668 240 31.75
"589" -3963.875 58.9826927185 11.9785146713 212.228775024 239.75 31.75
"590" -3979.625 83.9771499634 12.2992591858 156.828308105 239.5 31.75
"591" -3916.5 360.098907471 26.2440719604 180 239.25 31.75
"592" -3798.75 346.509735107 42.4660873413 188.782058716 239 31.75
"593" -3906.25 159.230117798 37.0683288574 197.76701355 238.75 31.75
"594" -3972.125 200.379180908 46.1198043823 195.833450317 238.5 31.75
"595" -3960.5 97.1596679688 38.7249450684 200.681472778 238.25 31.75
"596" -3956.75 79.2922744751 36.6617507935 182.736968994 238 31.75
"597" -4058.75 330.100952148 68.3517990112 165.22038269 237.75 31.75
"598" -4101.5 162.922180176 58.5860519409 198.166793823 237.5 31.75
"599" -4120.25 107.527389526 38.15625 212.597320557 237.25 31.75
"600" -4161 119.64037323 27.31508255 198.395736694 237 31.75
"601" -4191.25 208.918182373 30.6397972107 190.949615479 236.75 31.75
"602" -4248 67.2968292236 24.3651008606 209.475891113 236.5 31.75
"603" -4227 341.174621582 39.5824012756 193.844451904 236.25 31.75
"604" -4231.875 214.864227295 47.4316978455 182.482452393 236 31.75
"605" -4265.375 309.205047607 33.2986373901 176.731643677 235.75 31.75
"606" -4263.5 48.7931022644 21.2483119965 171.29888916 235.5 31.75
"607" -4244.625 56.2740440369 26.9681282043 176.65246582 235.25 31.75
"608" -4220 95.8791351318 31.6954460144 145.048034668 235 31.75
"609" -4169.625 75.1938858032 28.423707962 205.511322021 234.75 31.75
"610" -4234 101.740097046 27.7159175873 211.449111938 234.5 31.75
"611" -4271 69.3954544067 25.0627746582 170.692687988 234.25 31.75
"612" -4273.875 158.255950928 31.0013713837 149.594406128 234 31.75
"613" -4233.5 683.932678223 51.0352058411 171.268600464 233.75 31.75
"614" -4278.5 84.2557678223 33.4650268555 227.515960693 233.5 31.75
"615" -4281 88.6778717041 31.5930404663 177.145050049 233.25 31.75
"616" -4302.875 97.0499572754 22.765996933 179.32661438 233 31.75
"617" -4371.5 50.9437255859 18.1073379517 221.660690308 232.75 31.75
"618" -4394 145.86289978 29.5110569 196.323623657 232.5 31.75
"619" -4363.5 158.385559082 35.7792320251 180 232.25 31.75
"620" -4342 77.0660247803 33.6245346069 184.956588745 232 31.75
"621" -4333.5 114.956970215 27.6204471588 180 231.75 31.75
"622" -4333 239.524765015 27.5844249725 174.919723511 231.5 31.75
"623" -4359.75 110.655448914 26.410243988 168.157608032 231.25 31.75
"624" -4380 117.148857117 22.2812919617 191.972702026 231 31.75
"625" -4426 54.9533500671 15.5658607483 186.97996521 230.75 31.75
"626" -4453.5 57.9026260376 15.6254243851 192.745925903 230.5 31.75
"627" -4500 68.7848968506 16.9040927887 200.015136719 230.25 31.75
"628" -4558.25 66.3616790771 15.7288961411 201.466888428 230 31.75
"629" -4586.875 103.589744568 19.8452339172 189.295791626 229.75 31.75
"630" -4590.25 148.373291016 29.1229076385 182.010696411 229.5 31.75
"631" -4611.25 203.327377319 31.5908107758 168.04447937 229.25 31.75
"632" -4561 84.409034729 23.2321891785 139.657943726 229 31.75
"633" -4544.5 101.780639648 23.1178531647 177.680435181 228.75 31.75
"634" -4548 61.1278915405 22.7920436859 186.301986694 228.5 31.75
"635" -4559 116.483711243 27.3472976685 196.160171509 228.25 31.75
"636" -4564 167.383361816 45.942024231 196.024627686 228 31.75
"637" -4547.25 148.290634155 34.9895553589 210.685470581 227.75 31.75
"638" -4591 89.9710769653 26.4423389435 192.637283325 227.5 31.75
"639" -4651 83.6543884277 23.163105011 216.558929443 227.25 31.75
"640" -4694.125 71.4262695312 20.7331504822 241.891479492 227 31.75
"641" -4709 90.0729293823 28.2333145142 178.684967041 226.75 31.75
"642" -4641 69.281463623 26.1732540131 164.84602356 226.5 31.75
"643" -4672.125 61.4337120056 21.8493747711 191.026535034 226.25 31.75
"644" -4671.5 54.2776298523 23.0587062836 168.655532837 226 31.75
"645" -4661 35.8391036987 15.7329616547 180 225.75 31.75
"646" -4683 39.3842048645 18.8278808594 204.310516357 225.5 31.75
"647" -4737.5 137.027618408 28.1586227417 213.722045898 225.25 31.75
"648" -4828.25 204.731399536 40.7180633545 164.250457764 225 31.75
"649" NA NA NA NA 245 32
"650" NA NA NA NA 244.75 32
"651" NA NA NA NA 244.5 32
"652" NA NA NA NA 244.25 32
"653" NA NA NA NA 244 32
"654" NA NA NA NA 243.75 32
"655" NA NA NA NA 243.5 32
"656" NA NA NA NA 243.25 32
"657" -715 338.571838379 42.5468559265 239.042541504 243 32
"658" -1295 116.927566528 19.2821941376 228.49319458 242.75 32
"659" -1417 169.83744812 24.772321701 228.359176636 242.5 32
"660" -1655.625 237.464233398 42.269859314 240.863571167 242.25 32
"661" -1624.5 197.996490479 74.7628479004 111.084968567 242 32
"662" -1383.5 386.999633789 78.5003967285 118.241607666 241.75 32
"663" -1148.5 242.974746704 67.0545349121 171.779876709 241.5 32
"664" -1213.25 158.785263062 52.1832923889 191.798843384 241.25 32
"665" -1415.25 254.944229126 45.4355201721 216.452514648 241 32
"666" -1555.5 263.180328369 62.2917861938 217.788024902 240.75 32
"667" -1690 362.91116333 77.4698104858 215.902542114 240.5 32
"668" -3048.75 755.669555664 65.2355194092 221.501419067 240.25 32
"669" -3581.5 287.429168701 43.139705658 224.453399658 240 32
"670" -3806 136.747039795 24.2972774506 210.872680664 239.75 32
"671" -3861 54.1865272522 12.2413606644 153.883117676 239.5 32
"672" -3846 122.372688293 22.1905956268 167.042022705 239.25 32
"673" -3895 287.876861572 45.6991386414 184.264221191 239 32
"674" -3933.75 397.903656006 59.2997055054 156.887802124 238.75 32
"675" -3983.375 405.883300781 46.8528785706 183.981948853 238.5 32
"676" -3968.25 224.581481934 47.4507102966 209.535797119 238.25 32
"677" -3977.875 197.571334839 38.5677185059 201.833969116 238 32
"678" -4121.5 198.155563354 45.62707901 170.680236816 237.75 32
"679" -4223.5 90.2617034912 37.9200515747 204.617584229 237.5 32
"680" -4295.25 180.636901855 21.5596656799 190.823165894 237.25 32
"681" -4323 49.3025131226 19.8255176544 145.752655029 237 32
"682" -4270 162.231842041 31.4711151123 175.869812012 236.75 32
"683" -4263.75 82.9522018433 30.6653690338 165.323974609 236.5 32
"684" -4244.25 109.88646698 37.1120529175 173.579208374 236.25 32
"685" -4252 54.5834960938 29.5122299194 196.757110596 236 32
"686" -4250 69.0016860962 23.3828010559 177.8490448 235.75 32
"687" -4241.75 46.2036247253 21.7798099518 175.185287476 235.5 32
"688" -4235 53.0947036743 27.0749835968 183.262237549 235.25 32
"689" -4252 81.8547592163 29.6128959656 153.212005615 235 32
"690" -4322 89.2847137451 29.5339069366 222.874465942 234.75 32
"691" -4352.625 260.098358154 36.4617996216 205.929473877 234.5 32
"692" -4310.5 229.649032593 28.468328476 179.306533813 234.25 32
"693" -4302 68.5127487183 20.7467575073 132.532623291 234 32
"694" -4283 67.8692398071 21.9304428101 185.758575439 233.75 32
"695" -4287 118.486930847 22.5232963562 185.763061523 233.5 32
"696" -4187 396.117919922 55.1735877991 150.619445801 233.25 32
"697" -4081.5 903.234375 76.8976516724 200.402984619 233 32
"698" -4324.25 306.276092529 44.4937705994 213.433654785 232.75 32
"699" -4361.25 149.35760498 28.6248569489 175.592193604 232.5 32
"700" -4318.75 74.3809814453 27.2495536804 159.690078735 232.25 32
"701" -4291.125 90.9473266602 24.6139793396 191.815414429 232 32
"702" -4360.625 83.1004257202 24.5319595337 216.244476318 231.75 32
"703" -4411 113.983711243 28.8154697418 174.114257812 231.5 32
"704" -4364 95.0717315674 23.7305355072 160.282531738 231.25 32
"705" -4377.75 57.4302520752 16.750957489 206.680618286 231 32
"706" -4451.75 75.3267669678 14.6920661926 189.606460571 230.75 32
"707" -4462.625 80.7402267456 16.8854999542 191.020736694 230.5 32
"708" -4436.5 78.7149353027 17.1057376862 183.234115601 230.25 32
"709" -4466.75 73.1440963745 17.4996414185 206.049331665 230 32
"710" -4530 87.6449279785 20.7096652985 191.596908569 229.75 32
"711" -4554.5 99.287689209 22.1756267548 186.128051758 229.5 32
"712" -4605.5 169.926559448 29.5551700592 181.257202148 229.25 32
"713" -4602.5 139.486129761 26.2416114807 170.604827881 229 32
