"bathy" "longitude" "latitude"
"1776" NA 243.5 43.75
"1777" NA 243.75 43.75
"1778" NA 244 43.75
"1779" NA 244.25 43.75
"1780" NA 244.5 43.75
"1781" NA 244.75 43.75
"1782" NA 245 43.75
"1621" -3922.5 225 44
"1622" -3906 225.25 44
"1623" -3852 225.5 44
"1624" -3840.125 225.75 44
"1625" -3833.75 226 44
"1626" -3812.5 226.25 44
"1627" -3798 226.5 44
"1628" -3761.75 226.75 44
"1629" -3724 227 44
"1630" -3694.25 227.25 44
"1631" -3670 227.5 44
"1632" -3615.75 227.75 44
"1633" -3592 228 44
"1634" -3575.75 228.25 44
"1635" -3583.875 228.5 44
"1636" -3544.25 228.75 44
"1637" -3423 229 44
"1638" -3332.5 229.25 44
"1639" -3178 229.5 44
"1640" -3202 229.75 44
"1641" -3217.5 230 44
"1642" -3149 230.25 44
"1643" -3108.5 230.5 44
"1644" -2670 230.75 44
"1645" -2528.375 231 44
"1646" -2556 231.25 44
"1647" -2694.625 231.5 44
"1648" -2829 231.75 44
"1649" -2894.5 232 44
"1650" -2917.5 232.25 44
"1651" -2913.5 232.5 44
"1652" -2926.5 232.75 44
"1653" -2942 233 44
"1654" -2941 233.25 44
"1655" -2974 233.5 44
"1656" -3001 233.75 44
"1657" -3012.25 234 44
"1658" -3025.75 234.25 44
"1659" -3024 234.5 44
"1660" -1932 234.75 44
"1661" -938.25 235 44
"1662" -141 235.25 44
"1663" -120 235.5 44
"1664" -87 235.75 44
"1665" NA 236 44
"1666" NA 236.25 44
"1667" NA 236.5 44
"1668" NA 236.75 44
"1669" NA 237 44
"1670" NA 237.25 44
"1671" NA 237.5 44
"1672" NA 237.75 44
"1673" NA 238 44
"1674" NA 238.25 44
"1675" NA 238.5 44
"1676" NA 238.75 44
"1677" NA 239 44
"1678" NA 239.25 44
"1679" NA 239.5 44
"1680" NA 239.75 44
"1681" NA 240 44
"1682" NA 240.25 44
"1683" NA 240.5 44
"1684" NA 240.75 44
"1685" NA 241 44
"1686" NA 241.25 44
"1687" NA 241.5 44
"1688" NA 241.75 44
"1689" NA 242 44
"1690" NA 242.25 44
"1691" NA 242.5 44
"1692" NA 242.75 44
"1693" NA 243 44
"1694" NA 243.25 44
"1695" NA 243.5 44
"1696" NA 243.75 44
"1697" NA 244 44
"1698" NA 244.25 44
"1699" NA 244.5 44
"1700" NA 244.75 44
"1701" NA 245 44
"1540" -3908.625 225 44.25
"1541" -3879.5 225.25 44.25
"1542" -3859.875 225.5 44.25
"1543" -3882 225.75 44.25
"1544" -3875.5 226 44.25
"1545" -3848 226.25 44.25
"1546" -3819.5 226.5 44.25
"1547" -3778 226.75 44.25
"1548" -3750 227 44.25
"1549" -3722.625 227.25 44.25
"1550" -3692.75 227.5 44.25
"1551" -3612 227.75 44.25
"1552" -3596 228 44.25
"1553" -3595.375 228.25 44.25
"1554" -3603.5 228.5 44.25
"1555" -3563 228.75 44.25
"1556" -3304 229 44.25
"1557" -3115.5 229.25 44.25
"1558" -2968 229.5 44.25
"1559" -2971.75 229.75 44.25
"1560" -2922.5 230 44.25
"1561" -2683.5 230.25 44.25
"1562" -2641.5 230.5 44.25
"1563" -2451.375 230.75 44.25
"1564" -2511 231 44.25
"1565" -2811.75 231.25 44.25
"1566" -2817.25 231.5 44.25
"1567" -2846.25 231.75 44.25
"1568" -2869 232 44.25
"1569" -2901.75 232.25 44.25
"1570" -2904.5 232.5 44.25
"1571" -2913.625 232.75 44.25
"1572" -2925 233 44.25
"1573" -2932.75 233.25 44.25
"1574" -2942 233.5 44.25
"1575" -2959.5 233.75 44.25
"1576" -2967.625 234 44.25
"1577" -2972.75 234.25 44.25
"1578" -2968.75 234.5 44.25
"1579" -2013.25 234.75 44.25
"1580" -711.375 235 44.25
"1581" -119.5 235.25 44.25
"1582" -98.5 235.5 44.25
"1583" -73 235.75 44.25
"1584" NA 236 44.25
"1585" NA 236.25 44.25
"1586" NA 236.5 44.25
"1587" NA 236.75 44.25
"1588" NA 237 44.25
"1589" NA 237.25 44.25
"1590" NA 237.5 44.25
"1591" NA 237.75 44.25
"1592" NA 238 44.25
"1593" NA 238.25 44.25
"1594" NA 238.5 44.25
"1595" NA 238.75 44.25
"1596" NA 239 44.25
"1597" NA 239.25 44.25
"1598" NA 239.5 44.25
"1599" NA 239.75 44.25
"1600" NA 240 44.25
"1601" NA 240.25 44.25
"1602" NA 240.5 44.25
"1603" NA 240.75 44.25
"1604" NA 241 44.25
"1605" NA 241.25 44.25
"1606" NA 241.5 44.25
"1607" NA 241.75 44.25
"1608" NA 242 44.25
"1609" NA 242.25 44.25
"1610" NA 242.5 44.25
"1611" NA 242.75 44.25
"1612" NA 243 44.25
"1613" NA 243.25 44.25
"1614" NA 243.5 44.25
"1615" NA 243.75 44.25
"1616" NA 244 44.25
"1617" NA 244.25 44.25
"1618" NA 244.5 44.25
"1619" NA 244.75 44.25
"1620" NA 245 44.25
"1459" -3903.75 225 44.5
"1460" -3911.5 225.25 44.5
"1461" -3910.5 225.5 44.5
"1462" -3914 225.75 44.5
"1463" -3909 226 44.5
"1464" -3864.5 226.25 44.5
"1465" -3820.75 226.5 44.5
"1466" -3769 226.75 44.5
"1467" -3757 227 44.5
"1468" -3731.5 227.25 44.5
"1469" -3672.375 227.5 44.5
"1470" -3627 227.75 44.5
"1471" -3613 228 44.5
"1472" -3623 228.25 44.5
"1473" -3609.5 228.5 44.5
"1474" -3482 228.75 44.5
"1475" -3139.5 229 44.5
"1476" -2858 229.25 44.5
"1477" -2642.5 229.5 44.5
"1478" -2555 229.75 44.5
"1479" -2710 230 44.5
"1480" -2710.25 230.25 44.5
"1481" -2738.75 230.5 44.5
"1482" -2683.5 230.75 44.5
"1483" -2822.25 231 44.5
"1484" -2836 231.25 44.5
"1485" -2835 231.5 44.5
"1486" -2853 231.75 44.5
"1487" -2856 232 44.5
"1488" -2874.75 232.25 44.5
"1489" -2899.625 232.5 44.5
"1490" -2910.375 232.75 44.5
"1491" -2899.5 233 44.5
"1492" -2901 233.25 44.5
"1493" -2903.5 233.5 44.5
"1494" -2905 233.75 44.5
"1495" -2923 234 44.5
"1496" -2913 234.25 44.5
"1497" -2903.25 234.5 44.5
"1498" -1976.625 234.75 44.5
"1499" -784.5 235 44.5
"1500" -274 235.25 44.5
"1501" -96 235.5 44.5
"1502" -69 235.75 44.5
"1503" NA 236 44.5
"1504" NA 236.25 44.5
"1505" NA 236.5 44.5
"1506" NA 236.75 44.5
"1507" NA 237 44.5
"1508" NA 237.25 44.5
"1509" NA 237.5 44.5
"1510" NA 237.75 44.5
"1511" NA 238 44.5
"1512" NA 238.25 44.5
"1513" NA 238.5 44.5
"1514" NA 238.75 44.5
"1515" NA 239 44.5
"1516" NA 239.25 44.5
"1517" NA 239.5 44.5
"1518" NA 239.75 44.5
"1519" NA 240 44.5
"1520" NA 240.25 44.5
"1521" NA 240.5 44.5
"1522" NA 240.75 44.5
"1523" NA 241 44.5
"1524" NA 241.25 44.5
"1525" NA 241.5 44.5
"1526" NA 241.75 44.5
"1527" NA 242 44.5
"1528" NA 242.25 44.5
"1529" NA 242.5 44.5
"1530" NA 242.75 44.5
"1531" NA 243 44.5
"1532" NA 243.25 44.5
"1533" NA 243.5 44.5
"1534" NA 243.75 44.5
"1535" NA 244 44.5
"1536" NA 244.25 44.5
"1537" NA 244.5 44.5
"1538" NA 244.75 44.5
"1539" NA 245 44.5
"1378" -3940 225 44.75
"1379" -3933.5 225.25 44.75
"1380" -3935 225.5 44.75
"1381" -3935 225.75 44.75
"1382" -3921.75 226 44.75
"1383" -3869.375 226.25 44.75
"1384" -3810 226.5 44.75
"1385" -3759 226.75 44.75
"1386" -3741 227 44.75
"1387" -3708.75 227.25 44.75
"1388" -3668 227.5 44.75
"1389" -3661.5 227.75 44.75
"1390" -3640.5 228 44.75
"1391" -3636.5 228.25 44.75
"1392" -3484.875 228.5 44.75
"1393" -3260.5 228.75 44.75
"1394" -2940.5 229 44.75
"1395" -2851.75 229.25 44.75
"1396" -2613 229.5 44.75
"1397" -2524.5 229.75 44.75
"1398" -2710 230 44.75
"1399" -2735 230.25 44.75
"1400" -2752.25 230.5 44.75
"1401" -2778 230.75 44.75
"1402" -2825.5 231 44.75
"1403" -2843 231.25 44.75
"1404" -2838 231.5 44.75
"1405" -2856.5 231.75 44.75
"1406" -2863 232 44.75
"1407" -2870 232.25 44.75
"1408" -2889 232.5 44.75
"1409" -2906 232.75 44.75
"1410" -2890 233 44.75
"1411" -2880.5 233.25 44.75
"1412" -2867 233.5 44.75
"1413" -2853.5 233.75 44.75
"1414" -2867.5 234 44.75
"1415" -2856.5 234.25 44.75
"1416" -2832.25 234.5 44.75
"1417" -1810.5 234.75 44.75
"1418" -867 235 44.75
"1419" -374.875 235.25 44.75
"1420" -166 235.5 44.75
"1421" -83.5 235.75 44.75
"1422" NA 236 44.75
"1423" NA 236.25 44.75
"1424" NA 236.5 44.75
"1425" NA 236.75 44.75
"1426" NA 237 44.75
"1427" NA 237.25 44.75
"1428" NA 237.5 44.75
"1429" NA 237.75 44.75
"1430" NA 238 44.75
"1431" NA 238.25 44.75
"1432" NA 238.5 44.75
"1433" NA 238.75 44.75
"1434" NA 239 44.75
"1435" NA 239.25 44.75
"1436" NA 239.5 44.75
"1437" NA 239.75 44.75
"1438" NA 240 44.75
"1439" NA 240.25 44.75
"1440" NA 240.5 44.75
"1441" NA 240.75 44.75
"1442" NA 241 44.75
"1443" NA 241.25 44.75
"1444" NA 241.5 44.75
"1445" NA 241.75 44.75
"1446" NA 242 44.75
"1447" NA 242.25 44.75
"1448" NA 242.5 44.75
"1449" NA 242.75 44.75
"1450" NA 243 44.75
"1451" NA 243.25 44.75
"1452" NA 243.5 44.75
"1453" NA 243.75 44.75
"1454" NA 244 44.75
"1455" NA 244.25 44.75
"1456" NA 244.5 44.75
"1457" NA 244.75 44.75
"1458" NA 245 44.75
"1297" -3986 225 45
"1298" -3960 225.25 45
"1299" -3952 225.5 45
"1300" -3946 225.75 45
"1301" -3923.25 226 45
"1302" -3911 226.25 45
"1303" -3839.5 226.5 45
"1304" -3763.875 226.75 45
"1305" -3733.5 227 45
"1306" -3710.625 227.25 45
"1307" -3669.75 227.5 45
"1308" -3666.5 227.75 45
"1309" -3659 228 45
"1310" -3632 228.25 45
"1311" -3371.375 228.5 45
"1312" -3125.25 228.75 45
"1313" -2867 229 45
"1314" -2828.5 229.25 45
"1315" -2719.75 229.5 45
"1316" -2460.75 229.75 45
"1317" -2570.5 230 45
"1318" -2700 230.25 45
"1319" -2711.5 230.5 45
"1320" -2766 230.75 45
"1321" -2812.25 231 45
"1322" -2819.5 231.25 45
"1323" -2821.25 231.5 45
"1324" -2847 231.75 45
"1325" -2855 232 45
"1326" -2869.25 232.25 45
"1327" -2892 232.5 45
"1328" -2886 232.75 45
"1329" -2869 233 45
"1330" -2859.75 233.25 45
"1331" -2831.25 233.5 45
"1332" -2797 233.75 45
"1333" -2792 234 45
"1334" -2777 234.25 45
"1335" -2725 234.5 45
"1336" -1720 234.75 45
"1337" -984 235 45
"1338" -461 235.25 45
"1339" -345 235.5 45
"1340" -138 235.75 45
"1341" NA 236 45
"1342" NA 236.25 45
"1343" NA 236.5 45
"1344" NA 236.75 45
"1345" NA 237 45
"1346" NA 237.25 45
"1347" NA 237.5 45
"1348" NA 237.75 45
"1349" NA 238 45
"1350" NA 238.25 45
"1351" NA 238.5 45
"1352" NA 238.75 45
"1353" NA 239 45
"1354" NA 239.25 45
"1355" NA 239.5 45
"1356" NA 239.75 45
"1357" NA 240 45
"1358" NA 240.25 45
"1359" NA 240.5 45
"1360" NA 240.75 45
"1361" NA 241 45
"1362" NA 241.25 45
"1363" NA 241.5 45
"1364" NA 241.75 45
"1365" NA 242 45
"1366" NA 242.25 45
"1367" NA 242.5 45
"1368" NA 242.75 45
"1369" NA 243 45
"1370" NA 243.25 45
"1371" NA 243.5 45
"1372" NA 243.75 45
"1373" NA 244 45
"1374" NA 244.25 45
"1375" NA 244.5 45
"1376" NA 244.75 45
"1377" NA 245 45
"1216" -4012.5 225 45.25
"1217" -4005 225.25 45.25
"1218" -3987 225.5 45.25
"1219" -3961.5 225.75 45.25
"1220" -3945.5 226 45.25
"1221" -3912 226.25 45.25
"1222" -3843.5 226.5 45.25
"1223" -3747 226.75 45.25
"1224" -3697.5 227 45.25
"1225" -3677 227.25 45.25
"1226" -3659.125 227.5 45.25
"1227" -3636 227.75 45.25
"1228" -3589 228 45.25
"1229" -3352 228.25 45.25
"1230" -3216 228.5 45.25
"1231" -2900 228.75 45.25
"1232" -2832 229 45.25
"1233" -2783.5 229.25 45.25
"1234" -2672 229.5 45.25
"1235" -2445.125 229.75 45.25
"1236" -2448.25 230 45.25
"1237" -2668.5 230.25 45.25
"1238" -2698.25 230.5 45.25
"1239" -2762 230.75 45.25
"1240" -2796.625 231 45.25
"1241" -2810.625 231.25 45.25
"1242" -2823 231.5 45.25
"1243" -2829.5 231.75 45.25
"1244" -2853.5 232 45.25
"1245" -2875 232.25 45.25
"1246" -2886 232.5 45.25
"1247" -2888 232.75 45.25
"1248" -2866.5 233 45.25
"1249" -2838 233.25 45.25
"1250" -2786 233.5 45.25
"1251" -2744 233.75 45.25
"1252" -2681 234 45.25
"1253" -2664 234.25 45.25
"1254" -2574 234.5 45.25
"1255" -1706.875 234.75 45.25
"1256" -1254 235 45.25
"1257" -550.25 235.25 45.25
"1258" -387.25 235.5 45.25
"1259" -165 235.75 45.25
"1260" NA 236 45.25
"1261" NA 236.25 45.25
"1262" NA 236.5 45.25
"1263" NA 236.75 45.25
"1264" NA 237 45.25
"1265" NA 237.25 45.25
"1266" NA 237.5 45.25
"1267" NA 237.75 45.25
"1268" NA 238 45.25
"1269" NA 238.25 45.25
"1270" NA 238.5 45.25
"1271" NA 238.75 45.25
"1272" NA 239 45.25
"1273" NA 239.25 45.25
"1274" NA 239.5 45.25
"1275" NA 239.75 45.25
"1276" NA 240 45.25
"1277" NA 240.25 45.25
"1278" NA 240.5 45.25
"1279" NA 240.75 45.25
"1280" NA 241 45.25
"1281" NA 241.25 45.25
"1282" NA 241.5 45.25
"1283" NA 241.75 45.25
"1284" NA 242 45.25
"1285" NA 242.25 45.25
"1286" NA 242.5 45.25
"1287" NA 242.75 45.25
"1288" NA 243 45.25
"1289" NA 243.25 45.25
"1290" NA 243.5 45.25
"1291" NA 243.75 45.25
"1292" NA 244 45.25
"1293" NA 244.25 45.25
"1294" NA 244.5 45.25
"1295" NA 244.75 45.25
"1296" NA 245 45.25
"1135" -4035.375 225 45.5
"1136" -4022 225.25 45.5
"1137" -4009.5 225.5 45.5
"1138" -3980 225.75 45.5
"1139" -3939.875 226 45.5
"1140" -3873.875 226.25 45.5
"1141" -3806.25 226.5 45.5
"1142" -3757 226.75 45.5
"1143" -3702.75 227 45.5
"1144" -3648.75 227.25 45.5
"1145" -3599.125 227.5 45.5
"1146" -3587.875 227.75 45.5
"1147" -3369.875 228 45.5
"1148" -3269.75 228.25 45.5
"1149" -3147.25 228.5 45.5
"1150" -2838.5 228.75 45.5
"1151" -2780 229 45.5
"1152" -2678 229.25 45.5
"1153" -2686.25 229.5 45.5
"1154" -2505 229.75 45.5
"1155" -2423 230 45.5
"1156" -2592 230.25 45.5
"1157" -2696.625 230.5 45.5
"1158" -2745.5 230.75 45.5
"1159" -2779 231 45.5
"1160" -2788 231.25 45.5
"1161" -2800.75 231.5 45.5
"1162" -2819.75 231.75 45.5
"1163" -2873.25 232 45.5
"1164" -2885 232.25 45.5
"1165" -2864 232.5 45.5
"1166" -2865.75 232.75 45.5
"1167" -2846.5 233 45.5
"1168" -2793.625 233.25 45.5
"1169" -2738 233.5 45.5
"1170" -2667 233.75 45.5
"1171" -2584.5 234 45.5
"1172" -2506.5 234.25 45.5
"1173" -2400 234.5 45.5
"1174" -1759.75 234.75 45.5
"1175" -1421.5 235 45.5
"1176" -539.5 235.25 45.5
"1177" -326 235.5 45.5
"1178" -143.375 235.75 45.5
"1179" -75.75 236 45.5
"1180" NA 236.25 45.5
"1181" NA 236.5 45.5
"1182" NA 236.75 45.5
"1183" NA 237 45.5
"1184" NA 237.25 45.5
"1185" NA 237.5 45.5
"1186" NA 237.75 45.5
"1187" NA 238 45.5
"1188" NA 238.25 45.5
"1189" NA 238.5 45.5
"1190" NA 238.75 45.5
"1191" NA 239 45.5
"1192" NA 239.25 45.5
"1193" NA 239.5 45.5
"1194" NA 239.75 45.5
"1195" NA 240 45.5
"1196" NA 240.25 45.5
"1197" NA 240.5 45.5
"1198" NA 240.75 45.5
"1199" NA 241 45.5
"1200" NA 241.25 45.5
"1201" NA 241.5 45.5
"1202" NA 241.75 45.5
"1203" NA 242 45.5
"1204" NA 242.25 45.5
"1205" NA 242.5 45.5
"1206" NA 242.75 45.5
"1207" NA 243 45.5
"1208" NA 243.25 45.5
"1209" NA 243.5 45.5
"1210" NA 243.75 45.5
"1211" NA 244 45.5
"1212" NA 244.25 45.5
"1213" NA 244.5 45.5
"1214" NA 244.75 45.5
"1215" NA 245 45.5
"1054" -3941 225 45.75
"1055" -3944 225.25 45.75
"1056" -3936.375 225.5 45.75
"1057" -3924 225.75 45.75
"1058" -3898 226 45.75
"1059" -3862.5 226.25 45.75
"1060" -3776.5 226.5 45.75
"1061" -3755.75 226.75 45.75
"1062" -3744.5 227 45.75
"1063" -3665.375 227.25 45.75
"1064" -3555.25 227.5 45.75
"1065" -3393.5 227.75 45.75
"1066" -3213.625 228 45.75
"1067" -3166 228.25 45.75
"1068" -3116 228.5 45.75
"1069" -2728.25 228.75 45.75
"1070" -2693.75 229 45.75
"1071" -2696.5 229.25 45.75
"1072" -2686 229.5 45.75
"1073" -2301 229.75 45.75
"1074" -2223.5 230 45.75
"1075" -2470.75 230.25 45.75
"1076" -2689.25 230.5 45.75
"1077" -2724 230.75 45.75
"1078" -2760 231 45.75
"1079" -2771 231.25 45.75
"1080" -2777.5 231.5 45.75
"1081" -2821.75 231.75 45.75
"1082" -2862 232 45.75
"1083" -2866.5 232.25 45.75
"1084" -2835.5 232.5 45.75
"1085" -2825 232.75 45.75
"1086" -2811 233 45.75
"1087" -2762 233.25 45.75
"1088" -2709 233.5 45.75
"1089" -2649 233.75 45.75
"1090" -2557 234 45.75
"1091" -2364.5 234.25 45.75
"1092" -2135 234.5 45.75
"1093" -1682.5 234.75 45.75
"1094" -1411.5 235 45.75
"1095" -464 235.25 45.75
"1096" -176.25 235.5 45.75
"1097" -125.75 235.75 45.75
"1098" -74.25 236 45.75
"1099" NA 236.25 45.75
"1100" NA 236.5 45.75
"1101" NA 236.75 45.75
"1102" NA 237 45.75
"1103" NA 237.25 45.75
"1104" NA 237.5 45.75
"1105" NA 237.75 45.75
"1106" NA 238 45.75
"1107" NA 238.25 45.75
"1108" NA 238.5 45.75
"1109" NA 238.75 45.75
"1110" NA 239 45.75
"1111" NA 239.25 45.75
"1112" NA 239.5 45.75
"1113" NA 239.75 45.75
"1114" NA 240 45.75
"1115" NA 240.25 45.75
"1116" NA 240.5 45.75
"1117" NA 240.75 45.75
"1118" NA 241 45.75
"1119" NA 241.25 45.75
"1120" NA 241.5 45.75
"1121" NA 241.75 45.75
"1122" NA 242 45.75
"1123" NA 242.25 45.75
"1124" NA 242.5 45.75
"1125" NA 242.75 45.75
"1126" NA 243 45.75
"1127" NA 243.25 45.75
"1128" NA 243.5 45.75
"1129" NA 243.75 45.75
"1130" NA 244 45.75
"1131" NA 244.25 45.75
"1132" NA 244.5 45.75
"1133" NA 244.75 45.75
"1134" NA 245 45.75
"973" -3918.125 225 46
"974" -3918.5 225.25 46
"975" -3922.5 225.5 46
"976" -3919.75 225.75 46
"977" -3907.5 226 46
"978" -3825.375 226.25 46
"979" -3763 226.5 46
"980" -3762.5 226.75 46
"981" -3768 227 46
"982" -3658.5 227.25 46
"983" -3458.75 227.5 46
"984" -3377 227.75 46
"985" -3303 228 46
"986" -3171 228.25 46
"987" -3040 228.5 46
"988" -2752 228.75 46
"989" -2753.5 229 46
"990" -2787 229.25 46
"991" -2148.5 229.5 46
"992" -2010 229.75 46
"993" -2040.5 230 46
"994" -2250.25 230.25 46
"995" -2635 230.5 46
"996" -2712.25 230.75 46
"997" -2738 231 46
"998" -2757.125 231.25 46
"999" -2770.5 231.5 46
"1000" -2817 231.75 46
"1001" -2829.75 232 46
"1002" -2815.5 232.25 46
"1003" -2798 232.5 46
"1004" -2786 232.75 46
"1005" -2770.875 233 46
"1006" -2752 233.25 46
"1007" -2716 233.5 46
"1008" -2661.25 233.75 46
"1009" -2600.5 234 46
"1010" -2389.5 234.25 46
"1011" -2037.25 234.5 46
"1012" -1592 234.75 46
"1013" -1290.25 235 46
"1014" -474 235.25 46
"1015" -153.5 235.5 46
"1016" -104.5 235.75 46
"1017" -58 236 46
"1018" NA 236.25 46
"1019" NA 236.5 46
"1020" NA 236.75 46
"1021" NA 237 46
"1022" NA 237.25 46
"1023" NA 237.5 46
"1024" NA 237.75 46
"1025" NA 238 46
"1026" NA 238.25 46
"1027" NA 238.5 46
"1028" NA 238.75 46
"1029" NA 239 46
"1030" NA 239.25 46
"1031" NA 239.5 46
"1032" NA 239.75 46
"1033" NA 240 46
"1034" NA 240.25 46
"1035" NA 240.5 46
"1036" NA 240.75 46
"1037" NA 241 46
"1038" NA 241.25 46
"1039" NA 241.5 46
"1040" NA 241.75 46
"1041" NA 242 46
"1042" NA 242.25 46
"1043" NA 242.5 46
"1044" NA 242.75 46
"1045" NA 243 46
"1046" NA 243.25 46
"1047" NA 243.5 46
"1048" NA 243.75 46
"1049" NA 244 46
"1050" NA 244.25 46
"1051" NA 244.5 46
"1052" NA 244.75 46
"1053" NA 245 46
"892" -3858.375 225 46.25
"893" -3909.25 225.25 46.25
"894" -3923 225.5 46.25
"895" -3919 225.75 46.25
"896" -3894 226 46.25
"897" -3784.25 226.25 46.25
"898" -3803 226.5 46.25
"899" -3804 226.75 46.25
"900" -3772.375 227 46.25
"901" -3545.625 227.25 46.25
"902" -3438 227.5 46.25
"903" -3388.25 227.75 46.25
"904" -3295 228 46.25
"905" -3203.25 228.25 46.25
"906" -2924.75 228.5 46.25
"907" -2771.5 228.75 46.25
"908" -2823.375 229 46.25
"909" -2862.375 229.25 46.25
"910" -1982.25 229.5 46.25
"911" -2365.125 229.75 46.25
"912" -2437.5 230 46.25
"913" -2326.75 230.25 46.25
"914" -2601.25 230.5 46.25
"915" -2692.5 230.75 46.25
"916" -2725.625 231 46.25
"917" -2764 231.25 46.25
"918" -2790.125 231.5 46.25
"919" -2807 231.75 46.25
"920" -2797.75 232 46.25
"921" -2781 232.25 46.25
"922" -2766 232.5 46.25
"923" -2752.75 232.75 46.25
"924" -2737 233 46.25
"925" -2729 233.25 46.25
"926" -2721.75 233.5 46.25
"927" -2662.5 233.75 46.25
"928" -2604.5 234 46.25
"929" -2471.5 234.25 46.25
"930" -2107.125 234.5 46.25
"931" -1656 234.75 46.25
"932" -1344 235 46.25
"933" -808.25 235.25 46.25
"934" -143 235.5 46.25
"935" -80 235.75 46.25
"936" -22 236 46.25
"937" -3 236.25 46.25
"938" -2.5 236.5 46.25
"939" NA 236.75 46.25
"940" NA 237 46.25
"941" NA 237.25 46.25
"942" NA 237.5 46.25
"943" NA 237.75 46.25
"944" NA 238 46.25
"945" NA 238.25 46.25
"946" NA 238.5 46.25
"947" NA 238.75 46.25
"948" NA 239 46.25
"949" NA 239.25 46.25
"950" NA 239.5 46.25
"951" NA 239.75 46.25
"952" NA 240 46.25
"953" NA 240.25 46.25
"954" NA 240.5 46.25
"955" NA 240.75 46.25
"956" NA 241 46.25
"957" NA 241.25 46.25
"958" NA 241.5 46.25
"959" NA 241.75 46.25
"960" NA 242 46.25
"961" NA 242.25 46.25
"962" NA 242.5 46.25
"963" NA 242.75 46.25
"964" NA 243 46.25
"965" NA 243.25 46.25
"966" NA 243.5 46.25
"967" NA 243.75 46.25
"968" NA 244 46.25
"969" NA 244.25 46.25
"970" NA 244.5 46.25
"971" NA 244.75 46.25
"972" NA 245 46.25
"811" -3814.5 225 46.5
"812" -3846.625 225.25 46.5
"813" -3908 225.5 46.5
"814" -3898 225.75 46.5
"815" -3846.5 226 46.5
"816" -3840.5 226.25 46.5
"817" -3824.875 226.5 46.5
"818" -3793 226.75 46.5
"819" -3702.5 227 46.5
"820" -3497.375 227.25 46.5
"821" -3418.5 227.5 46.5
"822" -3321.125 227.75 46.5
"823" -3219 228 46.5
"824" -3134.25 228.25 46.5
"825" -2871.75 228.5 46.5
"826" -2576 228.75 46.5
"827" -2507.5 229 46.5
"828" -2416.25 229.25 46.5
"829" -2541.5 229.5 46.5
"830" -2590 229.75 46.5
"831" -2588 230 46.5
"832" -2558 230.25 46.5
"833" -2582.25 230.5 46.5
"834" -2663.5 230.75 46.5
"835" -2703 231 46.5
"836" -2755 231.25 46.5
"837" -2762 231.5 46.5
"838" -2770 231.75 46.5
"839" -2762.5 232 46.5
"840" -2747 232.25 46.5
"841" -2745 232.5 46.5
"842" -2737.5 232.75 46.5
"843" -2708 233 46.5
"844" -2705 233.25 46.5
"845" -2689.25 233.5 46.5
"846" -2653 233.75 46.5
"847" -2611.625 234 46.5
"848" -2300.5 234.25 46.5
"849" -2040.25 234.5 46.5
"850" -1846.5 234.75 46.5
"851" -1213.25 235 46.5
"852" -747.25 235.25 46.5
"853" -133.25 235.5 46.5
"854" -56.25 235.75 46.5
"855" -12 236 46.5
"856" NA 236.25 46.5
"857" NA 236.5 46.5
"858" NA 236.75 46.5
"859" NA 237 46.5
"860" NA 237.25 46.5
"861" NA 237.5 46.5
"862" NA 237.75 46.5
"863" NA 238 46.5
"864" NA 238.25 46.5
"865" NA 238.5 46.5
"866" NA 238.75 46.5
"867" NA 239 46.5
"868" NA 239.25 46.5
"869" NA 239.5 46.5
"870" NA 239.75 46.5
"871" NA 240 46.5
"872" NA 240.25 46.5
"873" NA 240.5 46.5
"874" NA 240.75 46.5
"875" NA 241 46.5
"876" NA 241.25 46.5
"877" NA 241.5 46.5
"878" NA 241.75 46.5
"879" NA 242 46.5
"880" NA 242.25 46.5
"881" NA 242.5 46.5
"882" NA 242.75 46.5
"883" NA 243 46.5
"884" NA 243.25 46.5
"885" NA 243.5 46.5
"886" NA 243.75 46.5
"887" NA 244 46.5
"888" NA 244.25 46.5
"889" NA 244.5 46.5
"890" NA 244.75 46.5
"891" NA 245 46.5
"730" -3809.25 225 46.75
"731" -3871.5 225.25 46.75
"732" -3928.75 225.5 46.75
"733" -3926 225.75 46.75
"734" -3886.25 226 46.75
"735" -3867.875 226.25 46.75
"736" -3802.5 226.5 46.75
"737" -3774.625 226.75 46.75
"738" -3666.125 227 46.75
"739" -3469 227.25 46.75
"740" -3363 227.5 46.75
"741" -3285 227.75 46.75
"742" -3211 228 46.75
"743" -3211 228.25 46.75
"744" -3081 228.5 46.75
"745" -2613.5 228.75 46.75
"746" -2469.75 229 46.75
"747" -2376.25 229.25 46.75
"748" -2782 229.5 46.75
"749" -2686.75 229.75 46.75
"750" -2639 230 46.75
"751" -2690.75 230.25 46.75
"752" -2649 230.5 46.75
"753" -2615.75 230.75 46.75
"754" -2683 231 46.75
"755" -2742.5 231.25 46.75
"756" -2743 231.5 46.75
"757" -2739.5 231.75 46.75
"758" -2736 232 46.75
"759" -2725 232.25 46.75
"760" -2705 232.5 46.75
"761" -2685 232.75 46.75
"762" -2661.75 233 46.75
"763" -2636 233.25 46.75
"764" -2624.375 233.5 46.75
"765" -2617.5 233.75 46.75
"766" -2593.5 234 46.75
"767" -1958.125 234.25 46.75
"768" -1901 234.5 46.75
"769" -1573.25 234.75 46.75
"770" -734 235 46.75
"771" -174.25 235.25 46.75
"772" -97 235.5 46.75
